2	71214	4	C81
2	71214	4	C81
2	71214	4	C81
2	71214	4	C81
2	71214	4	C81
2	71214	4	C81
2	71214	4	C81
2	71209	4	C81
2	71209	4	C81
2	71209	4	C81
2	71209	4	C81
2	71209	4	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	5	C81
2	71343	6	C81
2	71343	6	C81
2	71343	6	C81
2	71343	6	C81
2	71343	6	C81
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	1	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	2	C91
2	73813	3	C91
2	73813	3	C91
2	73813	3	C91
2	73813	3	C91
2	73813	3	C91
